transaction_id,date,customer_id,customer_segment,product_category,quantity,unit_price,discount,discounted_price,total_amount,payment_method,satisfaction_score
1497,2023-08-04 15:00:00,311,Regular,Clothing,1,51.5,0.0,51.5,56.650000000000006,Credit Card,4.02
1498,2023-08-04 15:00:00,528,Regular,Clothing,1,46.45,0.0,46.45,51.095000000000006,Debit Card,3.68
1499,2023-08-04 15:00:00,227,Regular,Sports & Outdoors,1,112.5,0.0,112.5,123.75000000000001,Debit Card,4.17
1500,2023-08-04 16:00:00,474,Regular,Electronics,1,164.78,0.0,164.78,181.258,Debit Card,4.33
1501,2023-08-04 16:00:00,978,New,Electronics,1,651.28,0.0,651.28,716.408,Credit Card,3.47
1502,2023-08-04 17:00:00,541,Regular,Clothing,1,62.16,0.0,62.16,68.376,Credit Card,3.78
1503,2023-08-04 20:00:00,663,Premium,Sports & Outdoors,3,97.39,0.0,97.39,292.17,Digital Wallet,4.0
1504,2023-08-04 20:00:00,757,Regular,Clothing,2,30.05,0.0,30.05,60.1,Debit Card,3.08
1505,2023-08-05 00:00:00,782,Regular,Electronics,2,680.08,0.0,680.08,1632.192,Debit Card,4.0
1506,2023-08-05 00:00:00,79,Regular,Books,1,18.86,0.0,18.86,22.631999999999998,Credit Card,3.9
1507,2023-08-05 04:00:00,433,Regular,Electronics,1,684.7,0.0,684.7,821.64,Debit Card,2.94
1508,2023-08-05 05:00:00,801,Premium,Books,2,42.5,0.0,42.5,102.0,Digital Wallet,3.51
1509,2023-08-05 07:00:00,153,Regular,Home & Garden,2,70.5,0.0,70.5,169.2,Debit Card,4.55
1510,2023-08-05 07:00:00,789,New,Sports & Outdoors,1,110.42,0.2,88.33,105.996,Credit Card,4.98
1511,2023-08-05 07:00:00,401,Premium,Home & Garden,1,79.2,0.0,79.2,95.04,Credit Card,3.82
1512,2023-08-05 07:00:00,279,Regular,Electronics,1,717.89,0.0,717.89,861.468,Cash,2.58
1513,2023-08-05 11:00:00,57,Premium,Sports & Outdoors,1,85.28,0.1,76.76,101.32320000000001,Debit Card,4.31
1514,2023-08-05 12:00:00,977,Regular,Electronics,1,0.0,0.0,0.0,0.0,Credit Card,4.06
1515,2023-08-05 13:00:00,186,Premium,Sports & Outdoors,1,103.11,0.1,92.8,122.49600000000001,Cash,4.64
1516,2023-08-05 13:00:00,398,New,Sports & Outdoors,1,88.06,0.0,88.06,116.23920000000001,Credit Card,4.03
1517,2023-08-05 13:00:00,605,Regular,Electronics,1,847.98,0.1,763.18,1007.3976,Digital Wallet,3.05
1518,2023-08-05 13:00:00,788,Premium,Electronics,1,339.13,0.0,339.13,447.6516,Credit Card,4.05
1519,2023-08-05 14:00:00,158,New,Sports & Outdoors,1,55.43,0.0,55.43,73.1676,Credit Card,3.36
1520,2023-08-05 17:00:00,787,New,Sports & Outdoors,1,80.38,0.2,64.31,84.8892,Debit Card,4.35
1521,2023-08-05 17:00:00,693,Regular,Electronics,2,613.28,0.0,613.28,1619.0592,Credit Card,3.4
1522,2023-08-05 17:00:00,359,Premium,Electronics,1,382.23,0.0,382.23,504.5436,Credit Card,3.44
1523,2023-08-05 19:00:00,440,New,Clothing,1,30.81,0.3,21.57,28.472400000000004,Cash,4.92
1524,2023-08-05 20:00:00,589,Premium,Clothing,1,32.29,0.0,32.29,38.748,Credit Card,4.29
1525,2023-08-05 21:00:00,466,Regular,Clothing,1,45.39,0.0,45.39,54.467999999999996,Digital Wallet,4.6
1526,2023-08-05 23:00:00,663,Regular,Home & Garden,1,133.14,0.0,133.14,159.76799999999997,Credit Card,3.89
1527,2023-08-06 00:00:00,446,Premium,Sports & Outdoors,1,90.36,0.3,63.25,75.89999999999999,Cash,3.67
1528,2023-08-06 01:00:00,750,Regular,Books,1,11.43,0.1,10.29,12.347999999999999,Cash,3.64
1529,2023-08-06 01:00:00,801,New,Home & Garden,1,23.58,0.0,23.58,28.295999999999996,Credit Card,4.42
1530,2023-08-06 03:00:00,743,New,Sports & Outdoors,2,43.94,0.0,43.94,105.45599999999999,Debit Card,4.25
1531,2023-08-06 03:00:00,488,Regular,Books,1,19.95,0.0,19.95,23.939999999999998,Digital Wallet,4.08
1532,2023-08-06 04:00:00,530,Regular,Clothing,1,70.58,0.3,49.41,59.291999999999994,Credit Card,4.64
1533,2023-08-06 05:00:00,73,Premium,Books,1,58.72,0.0,58.72,70.464,Digital Wallet,3.81
1534,2023-08-06 06:00:00,929,Regular,Electronics,1,438.09,0.2,350.47,420.564,Cash,3.65
1535,2023-08-06 06:00:00,928,Regular,Electronics,1,511.62,0.0,511.62,613.944,Credit Card,3.18
1536,2023-08-06 07:00:00,701,Regular,Sports & Outdoors,1,34.05,0.0,34.05,40.85999999999999,Digital Wallet,4.04
1537,2023-08-06 07:00:00,950,New,Home & Garden,3,78.73,0.1,70.85,255.06,Credit Card,4.37
1538,2023-08-06 08:00:00,17,New,Clothing,2,57.67,0.0,57.67,138.408,Debit Card,4.1
1539,2023-08-06 10:00:00,531,Premium,Sports & Outdoors,1,0.0,0.0,0.0,0.0,Credit Card,4.06
1540,2023-08-06 12:00:00,731,New,Clothing,1,59.98,0.3,41.98,55.4136,Debit Card,5.0
1541,2023-08-06 17:00:00,326,New,Electronics,3,389.62,0.0,389.62,1542.8952,Credit Card,4.08
1542,2023-08-06 17:00:00,995,Regular,Home & Garden,1,72.55,0.0,72.55,95.76599999999999,Credit Card,4.79
1543,2023-08-06 17:00:00,632,Regular,Home & Garden,1,17.17,0.0,17.17,22.664400000000004,Digital Wallet,4.11
1544,2023-08-06 18:00:00,613,Premium,Electronics,2,274.99,0.0,274.99,725.9736,Credit Card,3.55
1545,2023-08-06 21:00:00,546,New,Books,3,36.92,0.2,29.53,106.308,Debit Card,4.54
1546,2023-08-06 21:00:00,596,New,Home & Garden,3,106.77,0.0,106.77,384.372,Credit Card,3.79
1547,2023-08-06 21:00:00,921,Regular,Books,1,31.26,0.0,31.26,37.512,Credit Card,4.17
1548,2023-08-07 01:00:00,708,Regular,Clothing,1,63.33,0.3,44.33,44.33,Debit Card,4.94
1549,2023-08-07 02:00:00,842,Regular,Home & Garden,1,82.27,0.1,74.05,74.05,Credit Card,4.36
1550,2023-08-07 02:00:00,202,Regular,Electronics,1,286.92,0.1,258.22,258.22,Digital Wallet,3.91
1551,2023-08-07 03:00:00,344,Premium,Books,1,24.73,0.0,24.73,24.73,Debit Card,4.51
1552,2023-08-07 05:00:00,853,Premium,Clothing,1,18.94,0.0,18.94,18.94,Digital Wallet,5.0
1553,2023-08-07 11:00:00,523,New,Clothing,1,68.35,0.0,68.35,75.185,Credit Card,3.77
1554,2023-08-07 12:00:00,859,Regular,Home & Garden,1,52.3,0.0,52.3,57.53,Digital Wallet,4.32
1555,2023-08-07 13:00:00,400,Regular,Home & Garden,1,92.26,0.0,92.26,101.48600000000002,Debit Card,3.99
1556,2023-08-07 16:00:00,218,Premium,Sports & Outdoors,1,95.37,0.0,95.37,104.90700000000001,Credit Card,3.66
1557,2023-08-07 17:00:00,445,Premium,Sports & Outdoors,1,103.65,0.0,103.65,114.01500000000001,Digital Wallet,3.71
1558,2023-08-07 17:00:00,765,New,Home & Garden,1,55.07,0.0,55.07,60.577000000000005,Digital Wallet,3.94
1559,2023-08-07 19:00:00,222,Regular,Sports & Outdoors,2,83.59,0.0,83.59,183.89800000000002,Credit Card,4.89
1560,2023-08-07 19:00:00,383,Regular,Electronics,2,519.77,0.0,519.77,1143.4940000000001,Cash,3.92
1561,2023-08-07 20:00:00,881,New,Electronics,1,777.32,0.0,777.32,777.32,Digital Wallet,2.61
1562,2023-08-07 21:00:00,592,New,Sports & Outdoors,1,117.91,0.1,106.12,106.12,Credit Card,4.52
1563,2023-08-07 21:00:00,7,Regular,Home & Garden,1,91.54,0.0,91.54,91.54,Credit Card,3.6
1564,2023-08-07 21:00:00,272,Regular,Electronics,1,449.52,0.0,449.52,449.52,Debit Card,3.24
1565,2023-08-07 21:00:00,739,New,Clothing,1,73.62,0.3,51.53,51.53,Credit Card,5.0
1566,2023-08-07 22:00:00,16,Regular,Home & Garden,1,91.87,0.0,91.87,91.87,Credit Card,5.0
1567,2023-08-07 22:00:00,424,New,Books,1,41.7,0.0,41.7,41.7,Credit Card,3.22
1568,2023-08-08 00:00:00,524,Regular,Books,3,25.92,0.0,25.92,77.76,Credit Card,4.2
1569,2023-08-08 01:00:00,803,Regular,Home & Garden,1,110.9,0.0,110.9,110.9,Debit Card,4.26
1570,2023-08-08 03:00:00,753,New,Sports & Outdoors,1,86.78,0.2,69.42,69.42,Credit Card,4.36
1571,2023-08-08 03:00:00,21,Regular,Electronics,1,262.18,0.0,262.18,262.18,Credit Card,3.9
1572,2023-08-08 04:00:00,690,New,Electronics,1,911.27,0.1,820.14,820.14,Credit Card,2.85
1573,2023-08-08 04:00:00,939,Regular,Home & Garden,1,122.15,0.1,109.93,109.93,Debit Card,4.56
1574,2023-08-08 05:00:00,228,New,Clothing,3,59.35,0.0,59.35,178.05,Debit Card,3.97
1575,2023-08-08 05:00:00,785,Regular,Sports & Outdoors,1,83.05,0.0,83.05,83.05,Digital Wallet,4.38
1576,2023-08-08 05:00:00,288,New,Clothing,1,0.0,0.0,0.0,0.0,Cash,4.72
1577,2023-08-08 06:00:00,809,Regular,Home & Garden,3,98.57,0.0,98.57,295.71,Credit Card,4.5
1578,2023-08-08 06:00:00,134,Regular,Home & Garden,2,156.95,0.0,156.95,313.9,Credit Card,3.9
1579,2023-08-08 08:00:00,984,New,Clothing,1,84.51,0.0,84.51,84.51,Debit Card,2.97
1580,2023-08-08 09:00:00,283,Regular,Books,1,31.42,0.0,31.42,31.42,Credit Card,4.42
1581,2023-08-08 09:00:00,404,New,Home & Garden,2,122.54,0.0,122.54,245.08,Credit Card,3.32
1582,2023-08-08 12:00:00,665,Regular,Sports & Outdoors,1,61.19,0.0,61.19,67.309,Credit Card,4.37
1583,2023-08-08 12:00:00,66,New,Clothing,1,62.83,0.0,62.83,69.113,Debit Card,4.32
1584,2023-08-08 12:00:00,649,Regular,Books,3,21.03,0.0,21.03,69.39900000000002,Debit Card,4.09
1585,2023-08-08 13:00:00,604,Regular,Clothing,1,63.55,0.0,63.55,69.905,Cash,4.16
1586,2023-08-08 14:00:00,437,Premium,Books,1,31.07,0.0,31.07,34.177,Debit Card,4.91
1587,2023-08-08 15:00:00,829,Regular,Books,1,17.06,0.0,17.06,18.766000000000002,Debit Card,4.85
1588,2023-08-08 15:00:00,934,Regular,Sports & Outdoors,1,101.22,0.1,91.1,100.21000000000001,Debit Card,4.1
1589,2023-08-08 19:00:00,259,Regular,Home & Garden,2,184.31,0.0,184.31,405.482,Credit Card,3.01
1590,2023-08-08 20:00:00,980,Premium,Books,1,13.59,0.0,13.59,13.59,Credit Card,4.99
1591,2023-08-08 21:00:00,966,Regular,Home & Garden,1,98.52,0.1,88.67,88.67,Digital Wallet,3.49
1592,2023-08-08 22:00:00,103,New,Sports & Outdoors,1,73.75,0.1,66.38,66.38,Credit Card,4.36
1593,2023-08-08 23:00:00,993,Premium,Home & Garden,1,125.79,0.0,125.79,125.79,Credit Card,4.0
1594,2023-08-09 01:00:00,567,Regular,Electronics,2,543.88,0.1,489.5,979.0,Credit Card,3.83
1595,2023-08-09 04:00:00,769,Premium,Books,2,23.34,0.0,23.34,46.68,Credit Card,4.84
1596,2023-08-09 05:00:00,101,Premium,Sports & Outdoors,3,57.07,0.0,57.07,171.21,Credit Card,4.17
1597,2023-08-09 08:00:00,198,New,Clothing,1,48.95,0.0,48.95,48.95,Debit Card,3.9
1598,2023-08-09 10:00:00,813,Regular,Sports & Outdoors,1,65.15,0.0,65.15,65.15,Credit Card,4.27
1599,2023-08-09 11:00:00,226,New,Books,3,21.13,0.0,21.13,69.729,Credit Card,3.51
1600,2023-08-09 12:00:00,943,New,Sports & Outdoors,1,85.93,0.3,60.15,66.165,Digital Wallet,4.36
1601,2023-08-09 17:00:00,463,New,Clothing,2,48.42,0.0,48.42,106.52400000000002,Digital Wallet,4.05
1602,2023-08-09 17:00:00,237,Regular,Electronics,2,528.79,0.0,528.79,1163.338,Debit Card,3.7
1603,2023-08-09 17:00:00,26,New,Books,1,18.76,0.0,18.76,20.636000000000003,Debit Card,4.89
1604,2023-08-09 17:00:00,121,New,Books,1,32.07,0.0,32.07,35.277,Credit Card,4.72
1605,2023-08-09 18:00:00,910,Regular,Sports & Outdoors,1,99.87,0.2,79.9,87.89000000000001,Digital Wallet,4.94
1606,2023-08-09 18:00:00,506,New,Home & Garden,2,82.92,0.0,82.92,182.424,Debit Card,4.65
1607,2023-08-09 18:00:00,182,New,Home & Garden,1,107.19,0.0,107.19,117.909,Debit Card,4.36
1608,2023-08-09 19:00:00,711,New,Clothing,3,50.81,0.3,35.57,117.381,Debit Card,4.79
1609,2023-08-09 20:00:00,814,Regular,Electronics,1,275.84,0.1,248.25,248.25,Debit Card,3.51
1610,2023-08-09 21:00:00,767,Regular,Electronics,1,497.14,0.0,497.14,497.14,Debit Card,3.5
1611,2023-08-09 22:00:00,634,New,Sports & Outdoors,1,38.86,0.0,38.86,38.86,Debit Card,3.35
1612,2023-08-09 23:00:00,543,Premium,Sports & Outdoors,1,81.3,0.0,81.3,81.3,Debit Card,3.84
1613,2023-08-10 00:00:00,984,Regular,Home & Garden,2,85.61,0.0,85.61,171.22,Digital Wallet,4.13
1614,2023-08-10 01:00:00,315,Regular,Electronics,1,322.37,0.0,322.37,322.37,Debit Card,3.77
1615,2023-08-10 01:00:00,991,Regular,Electronics,1,373.75,0.0,373.75,373.75,Credit Card,3.35
1616,2023-08-10 06:00:00,797,Regular,Electronics,2,829.39,0.0,829.39,1658.78,Debit Card,2.12
1617,2023-08-10 07:00:00,618,Regular,Clothing,1,52.13,0.0,52.13,52.13,Cash,3.87
1618,2023-08-10 09:00:00,736,New,Clothing,3,34.07,0.0,34.07,102.21,Credit Card,4.05
1619,2023-08-10 09:00:00,273,New,Sports & Outdoors,1,104.7,0.0,104.7,104.7,Digital Wallet,4.16
1620,2023-08-10 10:00:00,910,Premium,Home & Garden,1,5.58,0.0,5.58,5.58,Debit Card,4.56
1621,2023-08-10 12:00:00,232,New,Books,1,13.82,0.0,13.82,15.202000000000002,Debit Card,4.05
1622,2023-08-10 13:00:00,420,Regular,Home & Garden,1,117.0,0.0,117.0,128.70000000000002,Digital Wallet,3.86
1623,2023-08-10 14:00:00,768,Premium,Clothing,1,67.32,0.0,67.32,74.05199999999999,Digital Wallet,3.81
1624,2023-08-10 15:00:00,442,Regular,Clothing,1,48.67,0.2,38.93,42.823,Digital Wallet,4.52
1625,2023-08-10 16:00:00,496,Regular,Sports & Outdoors,1,74.46,0.1,67.02,73.72200000000001,Credit Card,4.78
1626,2023-08-10 17:00:00,24,Regular,Books,3,10.83,0.0,10.83,35.739000000000004,Credit Card,3.69
1627,2023-08-10 18:00:00,109,New,Electronics,1,717.35,0.1,645.61,710.171,Debit Card,2.37
1628,2023-08-10 18:00:00,703,Regular,Books,2,18.54,0.1,16.69,36.718,Digital Wallet,4.5
1629,2023-08-10 20:00:00,502,Regular,Books,1,22.61,0.1,20.35,20.35,Digital Wallet,4.98
1630,2023-08-11 01:00:00,859,Premium,Books,1,28.89,0.0,28.89,28.89,Credit Card,4.34
1631,2023-08-11 02:00:00,25,Premium,Sports & Outdoors,1,29.21,0.0,29.21,29.21,Credit Card,3.69
1632,2023-08-11 02:00:00,187,Premium,Clothing,1,19.54,0.0,19.54,19.54,Digital Wallet,4.15
1633,2023-08-11 04:00:00,288,Premium,Electronics,1,713.7,0.0,713.7,713.7,Debit Card,3.18
1634,2023-08-11 04:00:00,628,Regular,Books,2,23.33,0.0,23.33,46.66,Debit Card,4.55
1635,2023-08-11 04:00:00,338,Regular,Electronics,3,477.75,0.0,477.75,1433.25,Digital Wallet,3.07
1636,2023-08-11 07:00:00,878,Regular,Books,2,18.62,0.0,18.62,37.24,Credit Card,4.99
1637,2023-08-11 08:00:00,914,Regular,Clothing,1,70.15,0.0,70.15,70.15,Credit Card,3.92
1638,2023-08-11 09:00:00,37,Premium,Electronics,3,357.79,0.0,357.79,1073.37,Digital Wallet,3.36
1639,2023-08-11 10:00:00,794,New,Home & Garden,1,125.58,0.0,125.58,125.58,Credit Card,4.18
1640,2023-08-11 11:00:00,137,Premium,Clothing,1,83.92,0.0,83.92,92.31200000000001,Credit Card,3.4
1641,2023-08-11 12:00:00,508,Premium,Electronics,1,461.36,0.0,461.36,507.49600000000004,Credit Card,4.56
1642,2023-08-11 12:00:00,227,Premium,Books,1,33.84,0.0,33.84,37.224000000000004,Credit Card,4.41
1643,2023-08-11 12:00:00,320,Premium,Books,1,34.63,0.0,34.63,38.093,Credit Card,4.04
1644,2023-08-11 12:00:00,840,New,Clothing,2,65.93,0.0,65.93,145.04600000000002,Digital Wallet,3.64
1645,2023-08-11 13:00:00,916,New,Clothing,2,67.11,0.0,67.11,147.64200000000002,Cash,4.03
1646,2023-08-11 13:00:00,182,New,Books,1,18.41,0.0,18.41,20.251,Credit Card,4.69
1647,2023-08-11 15:00:00,874,New,Electronics,1,550.97,0.0,550.97,606.0670000000001,Digital Wallet,3.21
1648,2023-08-11 15:00:00,86,Regular,Home & Garden,1,119.45,0.0,119.45,131.395,Credit Card,3.67
1649,2023-08-11 19:00:00,467,Premium,Sports & Outdoors,1,21.61,0.3,15.13,16.643,Credit Card,5.0
1650,2023-08-11 19:00:00,926,Premium,Clothing,1,35.07,0.0,35.07,38.577000000000005,Debit Card,3.65
1651,2023-08-11 20:00:00,53,Regular,Books,1,24.36,0.0,24.36,24.36,Cash,4.31
1652,2023-08-11 20:00:00,860,New,Electronics,3,472.84,0.2,378.27,1134.81,Cash,4.12
1653,2023-08-11 20:00:00,867,New,Clothing,1,51.75,0.2,41.4,41.4,Credit Card,4.74
1654,2023-08-11 20:00:00,235,New,Electronics,2,315.85,0.0,315.85,631.7,Credit Card,3.97
1655,2023-08-11 21:00:00,959,Regular,Clothing,2,24.84,0.3,17.39,34.78,Cash,4.31
1656,2023-08-11 21:00:00,779,Regular,Books,1,36.86,0.0,36.86,36.86,Credit Card,4.08
1657,2023-08-11 23:00:00,799,New,Electronics,1,370.12,0.0,370.12,370.12,Digital Wallet,3.54
1658,2023-08-12 05:00:00,433,Regular,Books,2,35.31,0.2,28.25,67.8,Credit Card,4.64
1659,2023-08-12 07:00:00,496,New,Electronics,2,428.9,0.0,428.9,1029.36,Debit Card,2.68
1660,2023-08-12 07:00:00,999,Regular,Clothing,2,84.05,0.0,84.05,201.72,Debit Card,3.4
1661,2023-08-12 08:00:00,100,Regular,Sports & Outdoors,1,124.28,0.2,99.43,119.316,Debit Card,5.0
1662,2023-08-12 08:00:00,990,Regular,Sports & Outdoors,1,72.62,0.0,72.62,87.144,Digital Wallet,4.48
1663,2023-08-12 10:00:00,599,Regular,Home & Garden,1,110.08,0.0,110.08,132.096,Credit Card,3.96
1664,2023-08-12 14:00:00,403,Premium,Home & Garden,1,122.3,0.0,122.3,161.436,Credit Card,4.08
1665,2023-08-12 14:00:00,396,New,Books,1,11.4,0.0,11.4,15.048,Debit Card,5.0
1666,2023-08-12 20:00:00,527,Regular,Electronics,1,267.46,0.0,267.46,320.95199999999994,Credit Card,2.89
1667,2023-08-12 21:00:00,415,Regular,Home & Garden,1,82.47,0.0,82.47,98.964,Credit Card,4.16
1668,2023-08-12 21:00:00,939,Regular,Clothing,1,75.12,0.1,67.61,81.13199999999999,Credit Card,4.14
1669,2023-08-12 22:00:00,613,Premium,Sports & Outdoors,1,77.91,0.0,77.91,93.49199999999999,Credit Card,4.73
1670,2023-08-12 23:00:00,677,Regular,Electronics,2,573.93,0.0,573.93,1377.4319999999998,Cash,3.65
1671,2023-08-12 23:00:00,463,Regular,Sports & Outdoors,1,43.03,0.0,43.03,51.636,Debit Card,5.0
1672,2023-08-12 23:00:00,541,New,Electronics,1,253.91,0.0,253.91,304.692,Debit Card,4.25
1673,2023-08-12 23:00:00,626,Regular,Home & Garden,1,155.54,0.1,139.99,167.988,Digital Wallet,3.97
1674,2023-08-13 00:00:00,619,New,Home & Garden,1,71.96,0.0,71.96,86.35199999999999,Debit Card,4.0
1675,2023-08-13 01:00:00,922,New,Books,1,25.03,0.0,25.03,30.036,Debit Card,4.53
1676,2023-08-13 02:00:00,364,Regular,Electronics,1,676.94,0.0,676.94,812.3280000000001,Credit Card,3.94
1677,2023-08-13 03:00:00,130,Regular,Clothing,1,47.75,0.0,47.75,57.3,Credit Card,3.8
1678,2023-08-13 03:00:00,84,New,Home & Garden,1,81.34,0.0,81.34,97.608,Credit Card,4.23
1679,2023-08-13 04:00:00,271,Regular,Books,1,27.68,0.1,24.91,29.892,Digital Wallet,3.41
1680,2023-08-13 05:00:00,244,Regular,Home & Garden,1,89.25,0.1,80.33,96.396,Digital Wallet,4.15
1681,2023-08-13 05:00:00,388,New,Sports & Outdoors,1,55.72,0.0,55.72,66.86399999999999,Debit Card,5.0
1682,2023-08-13 07:00:00,214,Regular,Home & Garden,1,107.07,0.0,107.07,128.48399999999998,Credit Card,4.83
1683,2023-08-13 07:00:00,818,Regular,Electronics,1,613.21,0.0,613.21,735.852,Debit Card,3.68
1684,2023-08-13 09:00:00,166,Regular,Books,1,24.53,0.0,24.53,29.436,Debit Card,5.0
1685,2023-08-13 10:00:00,791,Regular,Electronics,3,22.72,0.0,22.72,81.79199999999999,Credit Card,4.06
1686,2023-08-13 12:00:00,59,Regular,Clothing,1,0.0,0.0,0.0,0.0,Credit Card,4.19
1687,2023-08-13 12:00:00,602,Regular,Clothing,1,38.85,0.0,38.85,51.282000000000004,Digital Wallet,4.03
1688,2023-08-13 14:00:00,883,Premium,Home & Garden,2,83.27,0.0,83.27,219.8328,Debit Card,4.43
1689,2023-08-13 15:00:00,843,Regular,Books,1,22.91,0.0,22.91,30.241200000000003,Credit Card,5.0
1690,2023-08-13 15:00:00,924,New,Books,1,32.65,0.0,32.65,43.098000000000006,Credit Card,4.36
1691,2023-08-13 17:00:00,504,Regular,Books,2,19.02,0.0,19.02,50.2128,Credit Card,3.63
1692,2023-08-13 19:00:00,706,Premium,Books,1,31.11,0.0,31.11,41.065200000000004,Digital Wallet,3.63
1693,2023-08-13 20:00:00,123,New,Home & Garden,2,85.43,0.0,85.43,205.032,Digital Wallet,3.66
1694,2023-08-13 20:00:00,648,Premium,Electronics,1,413.15,0.1,371.84,446.20799999999997,Debit Card,3.4
1695,2023-08-13 21:00:00,413,Premium,Home & Garden,1,86.8,0.0,86.8,104.16,Cash,3.65
1696,2023-08-13 22:00:00,139,New,Electronics,1,411.16,0.2,328.93,394.716,Digital Wallet,4.12
1697,2023-08-14 00:00:00,229,Premium,Sports & Outdoors,1,76.15,0.3,53.31,53.31,Digital Wallet,4.0
1698,2023-08-14 00:00:00,274,Regular,Sports & Outdoors,1,124.82,0.0,124.82,124.82,Credit Card,4.28
1699,2023-08-14 00:00:00,439,Premium,Electronics,1,395.73,0.0,395.73,395.73,Debit Card,4.13
1700,2023-08-14 02:00:00,562,Regular,Home & Garden,1,131.98,0.0,131.98,131.98,Debit Card,3.72
1701,2023-08-14 03:00:00,910,Regular,Clothing,1,50.49,0.0,50.49,50.49,Debit Card,4.32
1702,2023-08-14 03:00:00,118,Regular,Home & Garden,3,106.52,0.1,95.87,287.61,Digital Wallet,4.6
1703,2023-08-14 05:00:00,714,Regular,Clothing,1,43.66,0.0,43.66,43.66,Credit Card,4.6
1704,2023-08-14 05:00:00,995,New,Home & Garden,1,184.3,0.0,184.3,184.3,Digital Wallet,4.01
1705,2023-08-14 06:00:00,905,Regular,Books,3,32.58,0.0,32.58,97.74,Debit Card,3.7
1706,2023-08-14 08:00:00,483,New,Books,1,41.82,0.0,41.82,41.82,Credit Card,4.22
1707,2023-08-14 11:00:00,395,Regular,Sports & Outdoors,2,100.7,0.0,100.7,221.54000000000002,Debit Card,4.0
1708,2023-08-14 12:00:00,703,Regular,Sports & Outdoors,1,120.81,0.0,120.81,132.89100000000002,Credit Card,4.12
1709,2023-08-14 13:00:00,876,Regular,Electronics,2,649.49,0.0,649.49,1428.8780000000002,Credit Card,2.75
1710,2023-08-14 16:00:00,460,Regular,Clothing,2,20.73,0.0,20.73,45.606,Digital Wallet,3.44
1711,2023-08-14 21:00:00,835,New,Books,2,21.4,0.0,21.4,42.8,Debit Card,3.19
1712,2023-08-14 21:00:00,693,New,Home & Garden,1,137.87,0.0,137.87,137.87,Credit Card,3.14
1713,2023-08-14 22:00:00,935,New,Electronics,1,537.33,0.0,537.33,537.33,Cash,2.51
1714,2023-08-14 22:00:00,78,Regular,Home & Garden,1,56.54,0.0,56.54,56.54,Credit Card,4.65
1715,2023-08-14 23:00:00,952,Premium,Books,1,12.41,0.0,12.41,12.41,Credit Card,4.33
1716,2023-08-14 23:00:00,412,New,Books,3,35.59,0.0,35.59,106.77,Credit Card,4.19
1717,2023-08-15 00:00:00,75,Premium,Books,2,24.42,0.0,24.42,48.84,Credit Card,4.02
1718,2023-08-15 01:00:00,295,Regular,Books,1,36.96,0.0,36.96,36.96,Credit Card,3.21
1719,2023-08-15 02:00:00,793,Regular,Home & Garden,1,56.36,0.0,56.36,56.36,Digital Wallet,4.33
1720,2023-08-15 04:00:00,21,Regular,Electronics,1,482.54,0.2,386.04,386.04,Cash,4.01
1721,2023-08-15 06:00:00,906,Premium,Books,3,18.57,0.0,18.57,55.71,Digital Wallet,4.22
1722,2023-08-15 09:00:00,171,New,Sports & Outdoors,1,99.98,0.1,89.98,89.98,Debit Card,3.89
1723,2023-08-15 10:00:00,15,Regular,Electronics,1,670.13,0.1,603.12,603.12,Digital Wallet,3.07
1724,2023-08-15 11:00:00,211,Regular,Sports & Outdoors,1,43.39,0.1,39.05,42.955,Debit Card,4.62
1725,2023-08-15 12:00:00,560,Regular,Home & Garden,1,112.54,0.0,112.54,123.79400000000001,Debit Card,3.67
1726,2023-08-15 12:00:00,86,Premium,Books,2,20.46,0.0,20.46,45.01200000000001,Debit Card,4.73
1727,2023-08-15 13:00:00,149,New,Electronics,1,367.23,0.0,367.23,403.95300000000003,Cash,4.47
1728,2023-08-15 13:00:00,700,Regular,Books,1,39.69,0.0,39.69,43.659,Credit Card,4.73
1729,2023-08-15 14:00:00,372,Regular,Books,1,11.35,0.0,11.35,12.485000000000001,Credit Card,4.26
1730,2023-08-15 14:00:00,480,Regular,Electronics,1,309.35,0.0,309.35,340.285,Credit Card,3.72
1731,2023-08-15 14:00:00,818,Regular,Books,1,33.42,0.0,33.42,36.76200000000001,Debit Card,4.23
1732,2023-08-15 15:00:00,151,Regular,Books,1,39.45,0.0,39.45,43.395,Debit Card,4.51
1733,2023-08-15 18:00:00,141,Premium,Clothing,1,90.73,0.2,72.58,79.83800000000001,Debit Card,5.0
1734,2023-08-15 19:00:00,69,Regular,Clothing,3,77.06,0.0,77.06,254.29800000000003,Credit Card,4.39
1735,2023-08-15 19:00:00,260,Premium,Electronics,3,996.65,0.2,797.32,2631.1560000000004,Debit Card,2.28
1736,2023-08-15 20:00:00,988,Regular,Electronics,1,714.96,0.0,714.96,714.96,Debit Card,2.69
1737,2023-08-15 20:00:00,846,New,Books,1,42.98,0.1,38.68,38.68,Debit Card,4.29
1738,2023-08-15 21:00:00,968,New,Sports & Outdoors,1,70.31,0.2,56.25,56.25,Digital Wallet,5.0
1739,2023-08-15 22:00:00,521,New,Electronics,1,676.7,0.0,676.7,676.7,Credit Card,4.36
1740,2023-08-15 23:00:00,633,Regular,Books,1,18.47,0.2,14.77,14.77,Credit Card,4.64
